"ID","Vehicles"
20170916232,34
20170917002,31
20170917012,29
20170917022,23
20170917032,19
20170917042,15
20170917052,14
20170917062,15
20170917072,18
20170917082,17
20170917092,19
20170917102,21
20170917112,28
20170917122,28
20170917132,31
20170917142,31
20170917152,35
20170917162,33
20170917172,32
20170917182,34
20170917192,36
20170917202,35
20170917212,30
20170917222,30
20170917232,34
20170918002,31
20170918012,29
20170918022,23
20170918032,19
20170918042,15
20170918052,14
20170918062,15
20170918072,18
20170918082,17
20170918092,19
20170918102,21
20170918112,28
20170918122,28
20170918132,31
20170918142,31
20170918152,35
20170918162,33
20170918172,32
20170918182,34
20170918192,36
20170918202,35
20170918212,30
20170918222,30
20170918232,34
20170919002,31
20170919012,29
20170919022,23
20170919032,19
20170919042,15
20170919052,14
20170919062,15
20170919072,18
20170919082,17
20170919092,19
20170919102,21
20170919112,28
20170919122,28
20170919132,31
20170919142,31
20170919152,35
20170919162,33
20170919172,32
20170919182,34
20170919192,36
20170919202,35
20170919212,30
20170919222,30
20170919232,34
20170920002,31
20170920012,29
20170920022,23
20170920032,19
20170920042,15
20170920052,14
20170920062,15
20170920072,18
20170920082,17
20170920092,19
20170920102,21
20170920112,28
20170920122,28
20170920132,31
20170920142,31
20170920152,35
20170920162,33
20170920172,32
20170920182,34
20170920192,36
20170920202,35
20170920212,30
20170920222,30
20170920232,34
20170921002,31
20170921012,29
20170921022,23
20170921032,19
20170921042,15
20170921052,14
20170921062,15
20170921072,18
20170921082,17
20170921092,19
20170921102,21
20170921112,28
20170921122,28
20170921132,31
20170921142,31
20170921152,35
20170921162,33
20170921172,32
20170921182,34
20170921192,36
20170921202,35
20170921212,30
20170921222,30
20170921232,34
20170922002,31
20170922012,29
20170922022,23
20170922032,19
20170922042,15
20170922052,14
20170922062,15
20170922072,18
20170922082,17
20170922092,19
20170922102,21
20170922112,28
20170922122,28
20170922132,31
20170922142,31
20170922152,35
20170922162,33
20170922172,32
20170922182,34
20170922192,36
20170922202,35
20170922212,30
20170922222,30
20170922232,34
20170923002,31
20170923012,29
20170923022,23
20170923032,19
20170923042,15
20170923052,14
20170923062,15
20170923072,18
20170923082,17
20170923092,19
20170923102,21
20170923112,28
20170923122,28
20170923132,31
20170923142,31
20170923152,35
20170923162,33
20170923172,32
20170923182,34
20170923192,36
20170923202,35
20170923212,30
20170923222,30
20170923232,34
20170924002,31
20170924012,29
20170924022,23
20170924032,19
20170924042,15
20170924052,14
20170924062,15
20170924072,18
20170924082,17
20170924092,19
20170924102,21
20170924112,28
20170924122,28
20170924132,31
20170924142,31
20170924152,36
20170924162,33
20170924172,32
20170924182,34
20170924192,36
20170924202,35
20170924212,30
20170924222,30
20170924232,34
20170925002,31
20170925012,29
20170925022,23
20170925032,19
20170925042,15
20170925052,14
20170925062,15
20170925072,18
20170925082,17
20170925092,19
20170925102,21
20170925112,28
20170925122,28
20170925132,31
20170925142,31
20170925152,36
20170925162,33
20170925172,32
20170925182,34
20170925192,36
20170925202,35
20170925212,30
20170925222,30
20170925232,34
20170926002,31
20170926012,29
20170926022,23
20170926032,19
20170926042,15
20170926052,14
20170926062,15
20170926072,18
20170926082,17
20170926092,19
20170926102,21
20170926112,28
20170926122,28
20170926132,31
20170926142,31
20170926152,36
20170926162,33
20170926172,32
20170926182,34
20170926192,36
20170926202,35
20170926212,30
20170926222,30
20170926232,34
20170927002,31
20170927012,29
20170927022,23
20170927032,19
20170927042,15
20170927052,14
20170927062,15
20170927072,18
20170927082,17
20170927092,19
20170927102,21
20170927112,29
20170927122,28
20170927132,31
20170927142,31
20170927152,36
20170927162,33
20170927172,32
20170927182,34
20170927192,36
20170927202,35
20170927212,30
20170927222,30
20170927232,35
20170928002,31
20170928012,29
20170928022,23
20170928032,19
20170928042,15
20170928052,14
20170928062,15
20170928072,18
20170928082,17
20170928092,19
20170928102,21
20170928112,29
20170928122,28
20170928132,31
20170928142,31
20170928152,36
20170928162,33
20170928172,32
20170928182,34
20170928192,36
20170928202,35
20170928212,30
20170928222,30
20170928232,35
20170929002,31
20170929012,29
20170929022,23
20170929032,19
20170929042,15
20170929052,14
20170929062,15
20170929072,18
20170929082,17
20170929092,19
20170929102,21
20170929112,29
20170929122,28
20170929132,31
20170929142,31
20170929152,36
20170929162,33
20170929172,32
20170929182,34
20170929192,36
20170929202,35
20170929212,30
20170929222,30
20170929232,35
20170930002,31
20170930012,29
20170930022,23
20170930032,19
20170930042,15
20170930052,14
20170930062,15
20170930072,18
20170930082,17
20170930092,19
20170930102,21
20170930112,29
20170930122,28
20170930132,31
20170930142,31
20170930152,36
20170930162,33
20170930172,32
20170930182,34
20170930192,36
20170930202,35
20170930212,30
20170930222,30
20170930232,35
20171001002,31
20171001012,29
20171001022,23
20171001032,19
20171001042,15
20171001052,14
20171001062,15
20171001072,18
20171001082,17
20171001092,19
20171001102,21
20171001112,29
20171001122,28
20171001132,31
20171001142,31
20171001152,36
20171001162,33
20171001172,32
20171001182,34
20171001192,36
20171001202,35
20171001212,30
20171001222,30
20171001232,35
20171002002,31
20171002012,29
20171002022,23
20171002032,19
20171002042,15
20171002052,14
20171002062,15
20171002072,18
20171002082,17
20171002092,19
20171002102,21
20171002112,29
20171002122,28
20171002132,31
20171002142,31
20171002152,36
20171002162,33
20171002172,32
20171002182,34
20171002192,36
20171002202,35
20171002212,30
20171002222,30
20171002232,35
20171003002,31
20171003012,29
20171003022,23
20171003032,19
20171003042,15
20171003052,14
20171003062,15
20171003072,18
20171003082,17
20171003092,19
20171003102,21
20171003112,29
20171003122,28
20171003132,31
20171003142,31
20171003152,36
20171003162,33
20171003172,32
20171003182,34
20171003192,36
20171003202,35
20171003212,30
20171003222,30
20171003232,35
20171004002,31
20171004012,29
20171004022,23
20171004032,19
20171004042,15
20171004052,14
20171004062,15
20171004072,18
20171004082,17
20171004092,19
20171004102,21
20171004112,29
20171004122,28
20171004132,31
20171004142,31
20171004152,36
20171004162,33
20171004172,32
20171004182,34
20171004192,36
20171004202,35
20171004212,30
20171004222,30
20171004232,35
20171005002,31
20171005012,29
20171005022,23
20171005032,19
20171005042,15
20171005052,14
20171005062,15
20171005072,18
20171005082,17
20171005092,19
20171005102,21
20171005112,29
20171005122,28
20171005132,31
20171005142,31
20171005152,36
20171005162,33
20171005172,32
20171005182,34
20171005192,36
20171005202,35
20171005212,30
20171005222,30
20171005232,35
20171006002,31
20171006012,29
20171006022,23
20171006032,19
20171006042,15
20171006052,14
20171006062,15
20171006072,18
20171006082,17
20171006092,19
20171006102,21
20171006112,29
20171006122,28
20171006132,31
20171006142,31
20171006152,36
20171006162,33
20171006172,32
20171006182,34
20171006192,36
20171006202,35
20171006212,30
20171006222,30
20171006232,35
20171007002,31
20171007012,29
20171007022,23
20171007032,19
20171007042,15
20171007052,14
20171007062,15
20171007072,18
20171007082,17
20171007092,19
20171007102,21
20171007112,29
20171007122,28
20171007132,32
20171007142,31
20171007152,36
20171007162,33
20171007172,32
20171007182,34
20171007192,36
20171007202,35
20171007212,30
20171007222,30
20171007232,35
20171008002,31
20171008012,29
20171008022,23
20171008032,19
20171008042,15
20171008052,14
20171008062,15
20171008072,18
20171008082,17
20171008092,19
20171008102,21
20171008112,29
20171008122,28
20171008132,32
20171008142,31
20171008152,36
20171008162,33
20171008172,32
20171008182,34
20171008192,36
20171008202,35
20171008212,30
20171008222,30
20171008232,35
20171009002,31
20171009012,29
20171009022,23
20171009032,19
20171009042,15
20171009052,14
20171009062,15
20171009072,18
20171009082,17
20171009092,19
20171009102,21
20171009112,29
20171009122,28
20171009132,32
20171009142,31
20171009152,36
20171009162,33
20171009172,32
20171009182,34
20171009192,36
20171009202,35
20171009212,30
20171009222,30
20171009232,35
20171010002,31
20171010012,29
20171010022,23
20171010032,19
20171010042,15
20171010052,14
20171010062,15
20171010072,18
20171010082,17
20171010092,19
20171010102,21
20171010112,29
20171010122,28
20171010132,32
20171010142,31
20171010152,36
20171010162,33
20171010172,32
20171010182,34
20171010192,36
20171010202,35
20171010212,30
20171010222,30
20171010232,35
20171011002,31
20171011012,29
20171011022,23
20171011032,19
20171011042,15
20171011052,14
20171011062,15
20171011072,18
20171011082,17
20171011092,19
20171011102,21
20171011112,29
20171011122,28
20171011132,32
20171011142,31
20171011152,36
20171011162,33
20171011172,32
20171011182,34
20171011192,36
20171011202,35
20171011212,30
20171011222,30
20171011232,35
20171012002,31
20171012012,29
20171012022,23
20171012032,19
20171012042,15
20171012052,14
20171012062,15
20171012072,18
20171012082,17
20171012092,19
20171012102,21
20171012112,29
20171012122,28
20171012132,32
20171012142,31
20171012152,36
20171012162,33
20171012172,32
20171012182,34
20171012192,36
20171012202,35
20171012212,30
20171012222,30
20171012232,35
20171013002,31
20171013012,29
20171013022,23
20171013032,19
20171013042,15
20171013052,14
20171013062,15
20171013072,18
20171013082,17
20171013092,19
20171013102,21
20171013112,29
20171013122,28
20171013132,32
20171013142,31
20171013152,36
20171013162,33
20171013172,32
20171013182,34
20171013192,36
20171013202,35
20171013212,30
20171013222,30
20171013232,35
20171014002,31
20171014012,29
20171014022,23
20171014032,19
20171014042,15
20171014052,14
20171014062,15
20171014072,18
20171014082,17
20171014092,19
20171014102,21
20171014112,29
20171014122,28
20171014132,32
20171014142,31
20171014152,36
20171014162,33
20171014172,32
20171014182,34
20171014192,36
20171014202,35
20171014212,30
20171014222,30
20171014232,35
20171015002,31
20171015012,29
20171015022,23
20171015032,19
20171015042,15
20171015052,14
20171015062,15
20171015072,18
20171015082,17
20171015092,19
20171015102,21
20171015112,29
20171015122,28
20171015132,32
20171015142,31
20171015152,36
20171015162,33
20171015172,32
20171015182,34
20171015192,36
20171015202,35
20171015212,30
20171015222,30
20171015232,35
20171016002,31
20171016012,29
20171016022,23
20171016032,19
20171016042,15
20171016052,14
20171016062,15
20171016072,18
20171016082,17
20171016092,19
20171016102,21
20171016112,29
20171016122,28
20171016132,32
20171016142,31
20171016152,36
20171016162,34
20171016172,32
20171016182,34
20171016192,36
20171016202,35
20171016212,30
20171016222,30
20171016232,35
20171017002,31
20171017012,29
20171017022,23
20171017032,19
20171017042,15
20171017052,14
20171017062,15
20171017072,18
20171017082,17
20171017092,19
20171017102,21
20171017112,29
20171017122,28
20171017132,32
20171017142,31
20171017152,36
20171017162,34
20171017172,32
20171017182,34
20171017192,36
20171017202,35
20171017212,30
20171017222,30
20171017232,35
20171018002,31
20171018012,29
20171018022,23
20171018032,19
20171018042,15
20171018052,14
20171018062,15
20171018072,18
20171018082,17
20171018092,19
20171018102,21
20171018112,29
20171018122,28
20171018132,32
20171018142,31
20171018152,36
20171018162,34
20171018172,32
20171018182,34
20171018192,36
20171018202,35
20171018212,30
20171018222,30
20171018232,35
20171019002,31
20171019012,30
20171019022,23
20171019032,19
20171019042,15
20171019052,14
20171019062,15
20171019072,18
20171019082,17
20171019092,19
20171019102,21
20171019112,29
20171019122,28
20171019132,32
20171019142,31
20171019152,37
20171019162,34
20171019172,32
20171019182,34
20171019192,36
20171019202,35
20171019212,30
20171019222,30
20171019232,35
20171020002,31
20171020012,30
20171020022,23
20171020032,19
20171020042,15
20171020052,14
20171020062,15
20171020072,18
20171020082,17
20171020092,19
20171020102,21
20171020112,29
20171020122,28
20171020132,32
20171020142,31
20171020152,37
20171020162,34
20171020172,32
20171020182,34
